target,search_time,first_solution_time,first_solution_iteration,number_of_nodes,max_transforms,max_children,number_of_routes,number_of_solved_routes,top_score,is_solved,number_of_steps,number_of_precursors,number_of_precursors_in_stock,precursors_in_stock,precursors_not_in_stock,precursors_availability,policy_used_counts,profiling,,,,,,,,,
CCOC1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2C[C@@H](Oc3cc(-c4nc(C(C)C)cs4)nc4c(C)c(OC)ccc34)CN2C1=O,85.18863487,0,0,1732,13,15,282,0,0.762371294,FALSE,7,5,4,"NS(=O)(=O)C1CC1, CC(C)C(=O)CBr, BrCc1ccccc1, C=C[C@@H]1C[C@]1(N)C(=O)OCC",C=CCCCCCC(OCC)C(=O)N1C[C@H](Oc2cc(C(N)=S)nc3c(C)c(OC)ccc23)CC1C(=O)O,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1731},"{'expansion_calls': 1450, 'reactants_generations': 6851, 'iterations': 100}",,,,,,,,,
O=c1[nH]c(SCc2ccc(Br)cc2)nc2ccccc12,20.70195007,0.023595572,1,321,13,23,80,31,0.997628706,TRUE,1,2,2,"BrCc1ccc(Br)cc1, O=c1[nH]c(S)nc2ccccc12",,zinc;zinc,{'uspto': 320},"{'expansion_calls': 274, 'reactants_generations': 4301, 'iterations': 100}",,,,,,,,,
CC1Oc2c(cc(C(=O)O)c3c2C=CC(C)(C)O3)C(=O)C1C,67.61861038,0,0,1320,13,21,144,0,0.792001309,FALSE,9,6,5,"CC(=O)O, CC(=O)O, O=C1CCC(=O)N1Br, C#CC(C)(C)O, CB1OB(C)OB(C)O1",CCOc1cc2c(cc1Br)C(=O)C(C)C(C)O2,zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1319},"{'expansion_calls': 1193, 'reactants_generations': 8675, 'iterations': 100}",,,,,,,,,
CN1CCc2nc(C#Cc3cccs3)ccc2C1=O,54.96222353,0,0,647,13,15,168,0,0.79403796,FALSE,7,6,5,"C#Cc1cccs1, O=P(Cl)(Cl)Cl, OCc1ccccc1, COc1ccc(CCl)cc1, O=C1NCCc2nc(Cl)ccc21",C=O,zinc;zinc;Not in stock;zinc;zinc;zinc,{'uspto': 646},"{'expansion_calls': 564, 'reactants_generations': 13349, 'iterations': 100}",,,,,,,,,
O=C(Cn1c(=O)oc2cc(S(=O)(=O)NCc3ccccc3)ccc21)NCc1ccco1,25.68173838,4.878428698,18,484,10,20,128,9,0.986552929,TRUE,3,3,3,"O=C(CCl)NCc1ccco1, O=C(O)c1ccccc1, NS(=O)(=O)c1ccc2[nH]c(=O)oc2c1",,zinc;zinc;zinc,{'uspto': 483},"{'expansion_calls': 447, 'reactants_generations': 5860, 'iterations': 100}",,,,,,,,,
N#Cc1ccc(C(=O)Nc2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2N2CCCCC2)cc1,31.54199648,5.513468266,15,544,8,16,193,5,0.975,TRUE,4,5,5,"Nc1ccc(Cl)cc1, O=C(Cl)C(=O)Cl, C1CCNCC1, N#Cc1ccc(C(=O)Cl)cc1, Nc1cc(S(=O)(=O)O)ccc1F",,zinc;zinc;zinc;zinc;zinc,{'uspto': 543},"{'expansion_calls': 446, 'reactants_generations': 7515, 'iterations': 100}",,,,,,,,,
O=C(O)c1coc(COc2cccc(F)c2)n1,19.85647368,0.029000044,1,547,13,15,183,43,0.997628706,TRUE,1,2,2,"O=C(O)c1coc(CO)n1, Fc1cccc(F)c1",,zinc;zinc,{'uspto': 546},"{'expansion_calls': 396, 'reactants_generations': 4489, 'iterations': 100}",,,,,,,,,
O=S(=O)(c1ccc(Cl)s1)N1c2cc(F)c(F)cc2-c2[nH]ncc2C1C1CC1,100.8786514,0,0,2044,13,21,786,0,0.816657008,FALSE,7,7,6,"CC(C)(O)C(C)(C)O, C[Si](C)(C)CCOCCl, OB(O)B(O)O, CC(C)(O)C(C)(C)O, O=C1CCC(=O)N1Cl, C1=COCCC1",O=S(=O)(c1cccs1)N(c1cc(F)c(F)cc1Br)C(c1cn[nH]c1Cl)C1CC1,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2043},"{'expansion_calls': 1273, 'reactants_generations': 16170, 'iterations': 100}",,,,,,,,,
CC(C)C(N[C@H](C)c1ccccc1)c1ccn(-c2ccc(C(F)(F)F)cc2)n1,82.79704762,33.33481145,38,2263,13,31,1468,5,0.950334643,TRUE,9,8,8,"Fc1ccc(C(F)(F)F)cc1, O=P(Cl)(Cl)Cl, NNCc1ccccc1, CC1(C)OC(=O)CC(=O)O1, CC(=O)O, CC(C)C(=O)C(=O)Cl, C[C@@H](N)c1ccccc1, COCc1ccccc1",,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 2262},"{'expansion_calls': 857, 'reactants_generations': 14164, 'iterations': 100}",,,,,,,,,
Cc1cccc(C)c1N1CCN(C(c2ccnc3ccccc23)c2nnnn2-c2ccc3c(c2)OCCO3)CC1,53.96140885,3.314012766,7,1401,13,22,222,2,0.955960146,TRUE,6,6,6,"C[Si](C)(C)N=[N+]=[N-], Nc1ccc2c(c1)OCCO2, O=C(Cl)C(=O)Cl, Cc1cccc(C)c1N1CCNCC1, O=C1CCC(=O)N1Br, CCOC(=O)Cc1ccnc2ccccc12",,zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1400},"{'expansion_calls': 1192, 'reactants_generations': 4962, 'iterations': 100}",,,,,,,,,
C[N+](C)(C)c1ccc(-c2ccc3c(-c4ccc(F)cc4)cccc3c2)cc1,47.88959551,46.98592567,98,843,13,55,362,2,0.963447071,TRUE,5,5,5,"C[N+](C)(C)c1ccc(B(O)O)cc1, Fc1ccc(Br)cc1, COB(OC)OC, O=C1CCC(=O)N1Br, Nc1ccc2cccc(Br)c2c1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 842},"{'expansion_calls': 574, 'reactants_generations': 10823, 'iterations': 100}",,,,,,,,,
Cn1c(=O)c2c(-c3ccc(Br)cc3)n(CCc3ccccc3)cc2n(C)c1=O,70.35320139,52.20840573,71,1464,13,30,397,8,0.950334643,TRUE,9,8,8,"BrCCc1ccccc1, Brc1ccc(Br)cc1, C[Si](C)(C)CCOCCl, Cn1c(=O)c2c[nH]cc2n(C)c1=O, Clc1cccc2cc[nH]c12, CC(C)(O)C(C)(C)O, OB(O)B(O)O, CC(C)(O)C(C)(C)O",,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 1463},"{'expansion_calls': 1099, 'reactants_generations': 10279, 'iterations': 100}",,,,,,,,,
CC1=C(C(=O)NNC(=O)c2ccncc2)C(c2ccccn2)N2C(=N1)Sc1cc(Br)ccc12,113.3072934,0,0,827,13,15,186,0,0.792565977,FALSE,8,6,5,"O=C1CCC(=O)N1Br, O=C(O)c1ccncc1, CC(C)(C)OC(=O)NN, O=S(Cl)Cl, COCc1ccccc1",CCOC(=O)C1=C(C)N=C2Sc3ccccc3N2C1c1ccncc1,zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 826},"{'expansion_calls': 735, 'reactants_generations': 25783, 'iterations': 100}",,,,,,,,,
COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)C3CC3)CC2)cc1,39.94026375,3.77159667,9,1273,13,25,258,5,0.997628706,TRUE,1,2,2,"COc1ccc(N(CCCl)CCCl)cc1, NS(=O)(=O)CCNC(=O)C1CC1",,zinc;zinc,{'uspto': 1272},"{'expansion_calls': 1024, 'reactants_generations': 5297, 'iterations': 100}",,,,,,,,,
NC(=O)Nc1cnc2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nn12,24.4100194,0.607285023,2,490,13,12,153,36,0.994039854,TRUE,2,3,3,"Fc1ccc(F)c([C@H]2CCCN2)c1, NC(N)=O, Clc1ccc2ncc(Cl)n2n1",,zinc;zinc;zinc,{'uspto': 489},"{'expansion_calls': 377, 'reactants_generations': 4741, 'iterations': 100}",,,,,,,,,
CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3c(C)cc(OCCCS(C)(=O)=O)cc3C)c2)s1,92.77927828,0,0,2077,13,24,431,0,0.831373631,FALSE,10,8,7,"O=C(OO)c1cccc(Cl)c1, O=C(OO)c1cccc(Cl)c1, O=Cc1cccc(Br)c1, CC(C)OB(OC(C)C)OC(C)C, Cc1cc(O)cc(C)c1Br, BrCCCBr, CSC(C)=O",CC#C[C@@H](CC(=O)OCC)c1ccc(O)s1,zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;zinc,{'uspto': 2076},"{'expansion_calls': 1646, 'reactants_generations': 9465, 'iterations': 100}",,,,,,,,,
O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@H]2C1,44.39744449,22.07295728,52,739,13,18,227,4,0.986552929,TRUE,3,5,5,"Nc1ccccc1F, O=S(Cl)Cl, C1C[C@H]2CNCCN2C1, Nc1cc(C(=O)O)c(Cl)cc1F, O=NOCc1ccccc1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 738},"{'expansion_calls': 588, 'reactants_generations': 8888, 'iterations': 100}",,,,,,,,,
OC1(C(F)(F)F)CCOCC1,28.6593523,0.029999256,1,982,13,15,581,23,0.997628706,TRUE,1,2,2,"C[Si](C)(C)C(F)(F)F, O=C1CCOCC1",,zinc;zinc,{'uspto': 981},"{'expansion_calls': 427, 'reactants_generations': 5030, 'iterations': 100}",,,,,,,,,
CCc1cc(NCc2nc3c(o2)CCCC3)c(=O)[nH]c1C,61.53440046,44.9128499,71,1460,13,16,281,2,0.952371294,TRUE,7,4,4,"Cc1ccccc1, O=C1CCC(=O)N1Br, COc1ccccc1NC(=O)CBr, Cc1ccc(N)c(=O)[nH]1",,zinc;zinc;zinc;zinc,{'uspto': 1459},"{'expansion_calls': 1204, 'reactants_generations': 9935, 'iterations': 100}",,,,,,,,,
Cc1nc(C)n(C[C@H]2CN[C@H](C)CN2CC(=O)N2CC(C)(C)c3cnc(Cc4ccc(F)cc4F)cc32)n1,106.2565281,0,0,2210,13,19,614,0,0.76000617,FALSE,13,10,8,"O=C(Cl)C(=O)Cl, O=S(Cl)Cl, O=[N+]([O-])c1ccccc1S(=O)(=O)O, CC1(C)C(=O)Nc2cc(Cl)ncc21, CC(C)(C)OC(=O)CBr, CC(=O)O, Cc1n[nH]c(C)n1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C","Fc1ccc(C[Zn+])c(F)c1, C[C@@H]1CN[C@@H](CO)C(=O)N1Cc1ccccc1",zinc;zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2209},"{'expansion_calls': 1597, 'reactants_generations': 11145, 'iterations': 100}",,,,,,,,,
CCOC(=O)C(O)(c1ccc[nH]1)C(F)(F)F,92.7909317,0,0,1390,13,13,129,0,0.791712219,FALSE,11,6,5,"O=C1CCC(=O)N1Cl, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CC(=O)O, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",COC(=O)C(O[Si](C)(C)C)(c1ccc[nH]1)C(F)(F)F,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1389},"{'expansion_calls': 1262, 'reactants_generations': 10045, 'iterations': 100}",,,,,,,,,
Cc1nn(C)c2cnn(Cc3ccc(C(=O)NC4CC4)o3)c12,26.55196524,1.273506403,5,475,13,14,111,27,0.994039854,TRUE,2,3,3,"NC1CC1, O=C(O)c1ccc(CCl)o1, Cc1nn(C)c2cn[nH]c12",,zinc;zinc;zinc,{'uspto': 474},"{'expansion_calls': 416, 'reactants_generations': 5464, 'iterations': 100}",,,,,,,,,
CCCCC(CN(O)C=O)C(=O)N1CC=CC1C(=O)Nc1nnc(C(F)(F)F)s1,98.30127311,0,0,1755,13,22,214,0,0.76089931,FALSE,8,5,4,"CC(=O)OC=O, CC(=O)O, Nc1nnc(C(F)(F)F)s1, O=S(Cl)Cl",CCCCC(CNOC=CCCCO)C(=O)N1C(=O)C=CC1C(=O)Cl,zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1754},"{'expansion_calls': 1541, 'reactants_generations': 10630, 'iterations': 100}",,,,,,,,,
C#CCN1CCN(c2ncc3c(=O)c(C(=O)O)cn(CC)c3n2)CC1,62.71602845,5.419843674,13,1344,13,34,344,4,0.955960146,TRUE,6,5,5,"CCOS(=O)(=O)OCC, C#CCBr, C1CNCCN1, CCOC=C(C(=O)OCC)C(=O)OCC, CSc1nccc(N)n1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1343},"{'expansion_calls': 1069, 'reactants_generations': 11033, 'iterations': 100}",,,,,,,,,
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1SCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,66.55604053,0,0,2087,13,48,714,0,0.831584643,FALSE,9,8,7,"O=C1OC(=O)c2cccc3cccc1c23, NC(=O)OCc1ccccc1, ClCCCBr, NCCO, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O",CC(=O)O[C@H]1[C@H](O)[C@@H](NC(=O)OC(C)(C)C)[C@H](S)O[C@@H]1CO[Si](C)(C)C(C)(C)C,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2086},"{'expansion_calls': 1373, 'reactants_generations': 5910, 'iterations': 100}",,,,,,,,,
COc1cccc(CNc2nc(Nc3cc(OC)cc(OC)c3)c(C(N)=O)c3nccn23)c1,50.18839359,0,0,734,13,21,152,0,0.855016768,FALSE,12,10,9,"O=CCCl, COc1cccc(CN)c1, COc1cc(N)cc(OC)c1, CN(C)C(OC(C)(C)C)OC(C)(C)C, NC(=O)O, O=S(Cl)Cl, O=P(Cl)(Cl)Cl, O=P(Cl)(Cl)Cl, CCOC(=O)c1cnc(O)nc1O",O=[N+]([O-])O,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 733},"{'expansion_calls': 675, 'reactants_generations': 11592, 'iterations': 100}",,,,,,,,,
CC(C)C1=Cc2cccc(C(=O)O)c2C(=O)C1=O,84.40776205,0,0,1405,13,37,268,0,0.725947071,FALSE,5,4,3,"CC(C)(C)O, CC(=O)O, O=C1CCC(=O)N1Br",Cc1cccc2c1C(=O)C(=O)C(C(C)C)=C2,zinc;zinc;zinc;Not in stock,{'uspto': 1404},"{'expansion_calls': 1149, 'reactants_generations': 13569, 'iterations': 100}",,,,,,,,,
O=C(NC[C@H](c1cnc(C(F)(F)F)nc1)C1CCOCC1)c1cccc(Cl)c1Cl,64.06015754,0,0,1165,13,17,186,0,0.844779087,FALSE,9,9,8,"O=C(O)c1cccc(Cl)c1Cl, CC(=O)O, COCc1ccccc1, O=C(Cl)C(=O)Cl, O=C(O)c1ccccc1, O=C(Cl)Cl, OCC1c2ccccc2-c2ccccc21, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C",[N-]=[N+]=NC[C@H](c1cnc(C(F)(F)F)nc1)C1CCOCC1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1164},"{'expansion_calls': 998, 'reactants_generations': 11190, 'iterations': 100}",,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1OC(C(=O)N2CCCC2C(=O)OCc2ccccc2)[C@@H](O)[C@H]1O,57.87785339,0,0,1608,13,30,293,0,0.725947071,FALSE,5,4,3,"O=C(O)c1ccccc1, BrCc1ccccc1, O=C(O)c1ccccc1",COC(=O)C1CCCN1C(=O)C1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,zinc;zinc;zinc;Not in stock,{'uspto': 1607},"{'expansion_calls': 1315, 'reactants_generations': 3615, 'iterations': 100}",,,,,,,,,
O=S(=O)(c1ccc(Br)cc1)c1nc2ccccc2nc1N1CCCC1,59.46740842,5.610176802,10,1130,13,19,321,26,0.994039854,TRUE,2,3,3,"O=S(O)c1ccc(Br)cc1, O=C1CCC(=O)N1Br, c1ccc2nc(N3CCCC3)cnc2c1",,zinc;zinc;zinc,{'uspto': 1129},"{'expansion_calls': 851, 'reactants_generations': 11382, 'iterations': 100}",,,,,,,,,
CC1(C)Nc2ccccc2N(CC(=O)N2CCCCC2)C1=O,17.04034305,0.04554081,1,394,11,15,98,42,0.997628706,TRUE,1,2,2,"O=C(CCl)N1CCCCC1, CC1(C)Nc2ccccc2NC1=O",,zinc;zinc,{'uspto': 393},"{'expansion_calls': 340, 'reactants_generations': 3906, 'iterations': 100}",,,,,,,,,
COc1ccccc1C(COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCNCC1,39.73580527,0.708570004,2,1226,13,35,277,35,0.986552929,TRUE,3,4,4,"C1CNCCN1, COc1ccccc1C(=O)CO, O=C1CCC(=O)N1Br, OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1",,zinc;zinc;zinc;zinc,{'uspto': 1225},"{'expansion_calls': 979, 'reactants_generations': 5780, 'iterations': 100}",,,,,,,,,
O=C(C1CSC(c2cccnc2)N1)n1ccc2ccc(OCc3ccccc3)cc21,99.08869052,0,0,4370,13,16,3396,0,0.814409345,FALSE,10,7,6,"ClCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=C(O)O, O=C(O)C(F)(F)F, O=P(Cl)(Cl)Cl, O=P(Cl)(Cl)Cl",COc1ccc2cc(O)n(C(=O)C3CSC(c4ccc(O)nc4)N3C(=O)OC(C)(C)C)c2c1,zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 4369},"{'expansion_calls': 998, 'reactants_generations': 13435, 'iterations': 100}",,,,,,,,,
COc1cc(Cc2cc(C)nn(CC(=O)Nc3ccc(I)cc3)c2=O)cc(OC)c1,53.27736044,0.320425272,1,1219,13,24,282,27,0.986552929,TRUE,3,5,5,"CC(=O)O, O=C(Br)CBr, Nc1ccc(I)cc1, COc1cc(CCl)cc(OC)c1, Cc1ccc(Cl)nn1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1218},"{'expansion_calls': 963, 'reactants_generations': 9807, 'iterations': 100}",,,,,,,,,
CC1CN(C(=O)CCc2ccccc2)CCO1,39.37199283,22.6077702,57,1176,13,25,340,2,0.986552929,TRUE,3,3,3,"O=C(O)CCc1ccccc1, CC(=O)CBr, O=[N+]([O-])c1ccc(S(=O)(=O)NCCO)cc1",,zinc;zinc;zinc,{'uspto': 1175},"{'expansion_calls': 905, 'reactants_generations': 6599, 'iterations': 100}",,,,,,,,,
CC1CCN(c2nc3c(c(Nc4ccc(C(F)(F)F)cc4)n2)CCN(c2ncccc2C(F)(F)F)CC3)CC1,28.22552848,0.06400013,1,1070,13,17,286,37,0.986552929,TRUE,3,4,4,"CC1CCNCC1, Nc1ccc(C(F)(F)F)cc1, FC(F)(F)c1cccnc1Cl, Clc1nc(Cl)c2c(n1)CCNCC2",,zinc;zinc;zinc;zinc,{'uspto': 1069},"{'expansion_calls': 811, 'reactants_generations': 3542, 'iterations': 100}",,,,,,,,,
Cc1ccc(NC(=S)Nn2c(-c3ccc([N+](=O)[O-])cc3)c[nH]c2=S)cc1,71.50485849,0.575489044,2,2013,13,11,1060,13,0.95089931,TRUE,8,6,6,"Cc1ccccc1F, O=C(N=C=S)c1ccccc1, O=[N+]([O-])c1ccc(B(O)O)cc1, O=C1CCC(=O)N1Br, NOP(=O)(c1ccccc1)c1ccccc1, CCOC(=O)c1c[nH]c(=S)[nH]1",,zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 2012},"{'expansion_calls': 997, 'reactants_generations': 12462, 'iterations': 100}",,,,,,,,,
CC(=O)Nc1ccc(-n2nnnc2SCC(=O)NCc2cccs2)cc1,24.59261847,1.250694036,6,458,10,12,98,25,0.994039854,TRUE,2,3,3,"CC(=O)Cl, O=C(CBr)NCc1cccs1, Nc1ccc(-n2nnnc2S)cc1",,zinc;zinc;zinc,{'uspto': 457},"{'expansion_calls': 433, 'reactants_generations': 6028, 'iterations': 100}",,,,,,,,,
COc1ccc(Nc2nc3ccccc3c(=O)s2)c(OC)c1,67.49421811,2.760295868,5,704,13,19,174,7,0.997628706,TRUE,1,2,2,"COc1ccc(Br)c(OC)c1, Nc1nc2ccccc2c(=O)s1",,zinc;zinc,{'uspto': 703},"{'expansion_calls': 592, 'reactants_generations': 16951, 'iterations': 100}",,,,,,,,,
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(OC)n1,201.3026073,0,0,1923,13,16,525,0,0.738905656,FALSE,12,9,7,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, O=P(Cl)(Cl)Cl, O=C(OO)c1cccc(Cl)c1, COC(=O)c1nccnc1OC, O=C(Cl)c1ccccc1, O=S(Cl)Cl, COCc1ccccc1","[N-]=[N+]=[N-], O=C(NC1=N[C@@](c2ccc(Br)cc2F)(C(F)F)[C@@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)CO1)c1ccccc1",Not in stock;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock;zinc,{'uspto': 1922},"{'expansion_calls': 1450, 'reactants_generations': 41352, 'iterations': 100}",,,,,,,,,
NS(=O)(=O)NC[C@@H]1COc2ccccc2O1,68.2241385,0.016037464,1,909,13,24,197,9,0.997628706,TRUE,1,2,2,"NS(N)(=O)=O, NC[C@@H]1COc2ccccc2O1",,zinc;zinc,{'uspto': 908},"{'expansion_calls': 781, 'reactants_generations': 15170, 'iterations': 100}",,,,,,,,,
CCCCCC(=O)c1cnc2c(OC)cccc2c1Nc1ccccc1C,35.63772631,0.440600395,2,984,13,15,424,33,0.994039854,TRUE,2,3,3,"Cc1ccccc1N, CCCCCC(=O)O, COc1cccc2c(Cl)ccnc12",,zinc;zinc;zinc,{'uspto': 983},"{'expansion_calls': 597, 'reactants_generations': 6675, 'iterations': 100}",,,,,,,,,
CC(C)(O)c1ccc(C2(c3cccc(O)c3)CCCN(CC3CC3)C2)cc1,51.56558967,0,0,1765,13,42,559,0,0.792001309,FALSE,9,6,5,"O=C(Cl)C1CC1, CC(=O)OC(C)=O, CC(C)=O, BrCc1ccccc1, O=C1CCC(=O)N1Br",COc1cccc(C2(c3ccccc3)CCC(=O)NC2)c1,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1764},"{'expansion_calls': 1211, 'reactants_generations': 5228, 'iterations': 100}",,,,,,,,,
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,181.9030883,0,0,2082,13,18,176,0,0.696712219,FALSE,11,15,11,"CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, BrCc1ccccc1, CCOC(=O)C(C)=O, O=C(Cl)C(=O)Cl, CC(=O)O, O=C1CCC(=O)N1Br, O=C(OO)c1cccc(Cl)c1, Cc1cc(C)cc(S)c1, CC(C)(C)O, O=C(O)c1cc2ccccc2[nH]1, COCc1ccccc1","N, O=[N+]([O-])O, [N-]=[N+]=[N-], CS(=O)(=O)O",Not in stock;Not in stock;zinc;Not in stock;zinc;zinc;zinc;Not in stock;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 2081},"{'expansion_calls': 1937, 'reactants_generations': 24908, 'iterations': 100}",,,,,,,,,
CC(C)n1c(Sc2nnc(-c3ccccc3)n2-c2ccccc2)n[nH]c1=S,110.2692671,0,0,1680,13,19,921,0,0.831266768,FALSE,12,8,7,"CC(C)I, OB(O)c1ccccc1, O=C1CCC(=O)N1Br, CC(C)(C)O, NNC(=S)Nc1ccccc1, BrCc1ccccc1, COc1ccc(CCl)cc1",O=C(OCc1ccccc1)Sc1n[nH]c(=S)[nH]1,zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1679},"{'expansion_calls': 839, 'reactants_generations': 22674, 'iterations': 100}",,,,,,,,,
OC[C@H]1O[C@@H](Cc2cn(Cc3ccc(-c4ccc(F)cc4)s3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,64.08149862,0,0,2784,13,57,1360,0,0.863653131,FALSE,12,11,10,"OB(O)c1ccc(F)cc1, O=C1CCC(=O)N1Br, [N-]=[N+]=NCc1cccs1, C=CCBr, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O, CCOC(C)=O, CC(=O)OC(C)=O, CC(=O)OC(C)=O",CC(=O)OC[C@H]1O[C@@H](CC#C[Si](C)(C)C)[C@H](O)[C@@H](O)[C@@H]1OC(C)=O,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 2783},"{'expansion_calls': 1424, 'reactants_generations': 5822, 'iterations': 100}",,,,,,,,,
COc1cc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1OCc1ccccc1,45.25344443,2.669630766,6,807,10,20,102,42,0.963447071,TRUE,5,4,4,"COC(=O)c1ccc(C=O)cc1, BrCc1ccccc1, O=C1CS/C(=N\c2ccccc2)N1, COc1cc(C=O)ccc1OC(C)=O",,zinc;zinc;zinc;zinc,{'uspto': 806},"{'expansion_calls': 763, 'reactants_generations': 8883, 'iterations': 100}",,,,,,,,,
Cc1cc(C)c(Oc2cc(NC3CCN(Cc4ccc(S(C)(=O)=O)cc4)CC3)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,41.96174145,1.938896656,5,1047,13,22,165,11,0.975,TRUE,4,5,5,"N#Cc1ccc(N)cc1, CS(=O)(=O)c1ccc(C=O)cc1, CC(C)(C)OC(=O)N1CCC(N)CC1, Cc1cc(C)c(O)c(C)c1, Clc1cc(Cl)nc(Cl)n1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 1046},"{'expansion_calls': 932, 'reactants_generations': 5990, 'iterations': 100}",,,,,,,,,
O=C(O)C(Cc1ccccc1)CC(Cc1ccccc1)C(=O)NC(COCc1ccccc1)C(=O)O,78.09242797,15.1463573,17,2263,13,61,451,6,0.950045553,TRUE,11,9,9,"O=C(Cl)OCc1ccccc1, BrCc1ccccc1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, C=C(C)C, NC(C(=O)O)C(=O)O, Fc1cccc(CBr)c1, BrCc1ccccc1, CCOC(=O)CCCC(=O)OCC, COCc1ccccc1",,zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc;zinc,{'uspto': 2262},"{'expansion_calls': 1814, 'reactants_generations': 5200, 'iterations': 100}",,,,,,,,,
O=C1C(=Cc2ccc(N3CCOCC3)cc2)Oc2c1ccc(O)c2O,16.27434039,0.014997005,1,539,13,34,138,72,0.997628706,TRUE,1,2,2,"O=Cc1ccc(N2CCOCC2)cc1, O=C1COc2c1ccc(O)c2O",,zinc;zinc,{'uspto': 538},"{'expansion_calls': 422, 'reactants_generations': 2519, 'iterations': 100}",,,,,,,,,
COc1ccc(N2C(=O)/C(=C/c3ccc(OCC(=O)Nc4ccccc4C)cc3)N=C2c2ccccc2)cc1,77.9225657,0,0,1466,13,17,870,0,0.797626813,FALSE,6,6,5,"Cc1ccccc1NC(=O)CBr, BrCc1ccccc1, Oc1ccc(I)cc1, COS(=O)(=O)OC, OCc1ccccc1",C=C1N=C(c2ccccc2)N(c2ccc(F)cc2)C1=O,zinc;zinc;zinc;zinc;zinc;Not in stock,{'uspto': 1465},"{'expansion_calls': 654, 'reactants_generations': 13824, 'iterations': 100}",,,,,,,,,
